ID	Lat	Lon
1495	47.58320958	-122.2477274
1502	47.58251246	-122.1925862
1504	47.59701210000001	-122.1901221
1509	47.58418191	-122.1621685
1518	47.57246313	-122.11053340000001
1520	47.59314023	-122.12150279999999
1527	47.59968323	-122.1474018
1529	47.59613172	-122.1545551
1534	47.60649996	-122.18901100000001
1536	47.60592282	-122.19360929999999
1543	47.61487995	-122.2106987
1545	47.61563539	-122.2043443
1554	47.61498868	-122.1901007
1559	47.61908355	-122.17974650000001
1561	47.61963048	-122.1693455
1563	47.6201536	-122.15738780000001
1221	47.36148806	-122.24148079999999
1222	47.36531967	-122.23140500000001
1223	47.36121365	-122.2048315
1224	47.36979452	-122.2053138
1238	47.37754714	-122.1311473
1239	47.37925108	-122.15597509999999
1240	47.37604647	-122.1707549
1241	47.38363288	-122.168958
1254	47.37396751	-122.2346206
1255	47.38043866	-122.2341885
1256	47.3848903	-122.2342649
1257	47.37386242	-122.23833859999999
1258	47.37315868	-122.2422499
1272	47.38978833	-122.15870579999999
1273	47.39672897	-122.161906
1274	47.39724669	-122.1491758
1288	47.42678615	-122.1492872
1290	47.40531422	-122.17048659999999
1304	47.41876871	-122.21388629999998
1305	47.42651379	-122.2063056
1306	47.43642117	-122.21146529999999
1307	47.43633823	-122.20110290000001
1568	47.62378238	-122.1350321
1570	47.62060544	-122.12876240000001
1577	47.62881575	-122.11515530000001
1579	47.62950148	-122.1392273
1584	47.63088754	-122.16228159999999
1586	47.62629393	-122.17914990000001
1588	47.6258714	-122.1897983
1595	47.62653876	-122.23645220000002
1609	47.63747649	-122.17044920000001
1611	47.6391983	-122.1466522
1620	47.63486262	-122.10561609999999
1627	47.65674159	-122.13148229999999
1636	47.65833734	-122.199696
1638	47.66606343	-122.20377659999998
1645	47.66418685	-122.13937460000001
1652	47.67345322	-122.1156534
1654	47.67322376	-122.1210259
1661	47.67151283	-122.1691564
1663	47.67022336	-122.19410659999998
1313	47.44463596	-122.1604351
1314	47.43888185	-122.14915330000001
1315	47.43838726	-122.13633610000001
1330	47.45137387	-122.14560520000002
1331	47.46416413	-122.14208590000001
1346	47.44521877	-122.2139284
1347	47.455950099999995	-122.2089841
1348	47.46392619	-122.2114841
1364	47.48483198	-122.14960549999999
1365	47.48409109	-122.13913970000002
1366	47.46542054	-122.1226733
1380	47.51279323	-122.018621
1381	47.49649203	-122.02955370000001
1396	47.50898032	-122.1604697
1397	47.49012808	-122.1699486
1398	47.49534664	-122.1697646
1400	47.51380268	-122.1712336
1413	47.49863377	-122.21041480000001
1308	47.43495417	-122.1916716
1321	47.41912991	-122.03232150000001
1322	47.43565846	-122.02636709999999
1324	47.45023637	-122.02238929999999
1339	47.46570319	-122.17894270000001
1340	47.44878973	-122.1914551
1341	47.45555793	-122.19758300000001
1355	47.48592509	-122.20501940000001
1356	47.48503944	-122.1994295
1357	47.47343401	-122.19784720000001
1358	47.47920985	-122.1923841
1371	47.47778923	-122.10004779999998
1372	47.46530609	-122.0893479
1373	47.47779421	-122.087778
1374	47.46585885	-122.06929380000001
1375	47.46199543	-122.04327099999999
1388	47.501218200000004	-122.1353473
1389	47.50877816	-122.13739070000001
1390	47.49345805	-122.1488475
1391	47.49391373	-122.15381799999999
1406	47.49876774	-122.18979879999999
1414	47.48839084	-122.2146807
1415	47.51376524	-122.20183090000002
1416	47.52259449	-122.20305420000001
1430	47.54218118	-122.1384094
1431	47.54051238	-122.11750970000001
1432	47.5282562	-122.09905549999999
1433	47.53604151	-122.0689697
1447	47.544412799999996	-122.0601902
1448	47.5468565	-122.0657881
1449	47.55206341	-122.0896412
1450	47.56515712	-122.0882928
1463	47.57510884	-122.1779578
1464	47.56976678	-122.17658109999999
1465	47.56885978	-122.1720196
1466	47.57548486	-122.1720064
1481	47.53616193	-122.2212057
1482	47.54347201	-122.23062420000001
1483	47.54851171	-122.2337682
1497	47.59066112	-122.2295782
1498	47.58157927	-122.21521509999998
1499	47.58485556	-122.2001318
1513	47.59292423	-122.14679459999999
1514	47.58219836	-122.1385777
1515	47.58795551	-122.1361303
1421	47.52151036	-122.177939
1422	47.5299619	-122.1802399
1423	47.53697696	-122.18114140000002
1425	47.52766435	-122.17102479999998
1438	47.53128949	-122.03849540000002
1439	47.53255292	-122.0337476
1441	47.54166399	-122.04846940000002
1455	47.54805108	-122.1412009
1456	47.55457284	-122.14755500000001
1458	47.546719700000004	-122.15646890000001
1472	47.57476104	-122.14341940000001
1473	47.56135854	-122.1395082
1474	47.56674513	-122.1368875
1475	47.57362977	-122.1352888
1488	47.56367052	-122.22120430000001
1489	47.56812165	-122.23017340000001
1490	47.57153785	-122.22171399999999
1492	47.57972555	-122.2254648
1505	47.59183176	-122.18198909999998
1506	47.58644386	-122.17075120000001
1507	47.59450459	-122.17749679999999
1508	47.59556958	-122.17264240000002
1517	47.58310388	-122.12998619999999
1530	47.60627598	-122.15634070000002
1532	47.60652866	-122.16895020000001
1533	47.60713721	-122.18374850000001
1547	47.61220263	-122.19851100000001
1549	47.61888296	-122.19891100000001
1550	47.6117266	-122.19416729999999
1564	47.61349013	-122.14825049999999
1565	47.62052187	-122.14906699999999
1567	47.62130921	-122.13924159999999
1581	47.630024299999995	-122.14711059999999
1582	47.62541873	-122.16102579999999
1583	47.6288706	-122.16076409999998
1597	47.64081435	-122.23774209999999
1599	47.63455527	-122.2225088
1600	47.64626337	-122.21676869999999
1614	47.63368566	-122.1260504
1615	47.63829762	-122.12923119999999
1616	47.64427214	-122.1276882
1617	47.64352191	-122.12009740000002
1522	47.60034233	-122.11563410000001
1523	47.60075585	-122.12632340000002
1524	47.60690187	-122.12703159999998
1525	47.59897395	-122.13712050000001
1538	47.60008476	-122.20292859999998
1539	47.60640919	-122.20369699999999
1540	47.60539571	-122.21191599999999
1541	47.61784256	-122.2333253
1542	47.61538751	-122.22493929999999
1555	47.62017265	-122.1899274
1557	47.62013673	-122.18649509999999
1558	47.61362656	-122.17926499999999
1572	47.61969439999999	-122.1161824
1575	47.62622273	-122.10383540000001
1589	47.62513346	-122.19373449999999
1590	47.62542961	-122.19894540000001
1591	47.62517354	-122.2043874
1592	47.6210755	-122.2124501
1605	47.63697256	-122.1921017
1606	47.64059148	-122.19209509999999
1607	47.64339054	-122.19011640000001
1608	47.63997306	-122.18045249999999
1622	47.63458789999999	-122.096074
1631	47.6533512	-122.1588818
1632	47.65039171	-122.1832951
1633	47.65321886	-122.1929419
1634	47.65837842	-122.19162320000001
1647	47.66258656	-122.13056709999998
1648	47.66396177	-122.1188237
1649	47.66553255	-122.1040881
1664	47.674797	-122.20496409999998
1666	47.67467074	-122.1997125
1667	47.6793411	-122.20091699999999
1681	47.68844311	-122.1138074
1682	47.68942078	-122.12352109999999
1683	47.68500554	-122.12973400000001
1684	47.68606928	-122.13950320000001
1697	47.69253743	-122.18810320000001
1698	47.69946728	-122.1814303
1699	47.69838113	-122.177924
1700	47.69309257	-122.1701838
1714	47.7060412	-122.12249209999999
1715	47.704797	-122.1689517
1716	47.70883661	-122.16592040000002
1717	47.70683551	-122.17651709999998
1731	47.71371164	-122.1899947
1623	47.64856076	-122.1117395
1624	47.64900024	-122.11981909999999
1625	47.65150828	-122.1275173
1639	47.66363078	-122.19862649999999
1640	47.66435806	-122.1922715
1641	47.66358701	-122.17945619999999
1656	47.67433107	-122.1254638
1657	47.6722409	-122.12998300000001
1658	47.67169422	-122.13776029999998
1659	47.6706973	-122.149289
1673	47.67936086	-122.1364754
1675	47.68033277	-122.12719170000001
1689	47.68515442	-122.188051
1690	47.68213106	-122.1936558
1691	47.68387592	-122.2034938
1692	47.68271504	-122.2123649
1707	47.6961456	-122.1134665
1708	47.70207006	-122.1159967
1709	47.69669003	-122.09914669999999
1722	47.70624367	-122.2416511
1723	47.71901637	-122.25179159999999
1732	47.72080165	-122.19280479999999
1733	47.71405814	-122.17891110000001
1734	47.72222605	-122.18202790000001
1747	47.7344357	-122.15908219999999
1749	47.73350396	-122.17101650000001
1750	47.72885688	-122.180981
1751	47.72904606	-122.19379280000001
1764	47.74464971	-122.22349879999999
1765	47.73688519	-122.2154717
1766	47.74480261	-122.21417509999999
1781	47.75239993	-122.1593402
1784	47.74604073	-122.12192490000001
1814	47.77288219	-122.2560098
1815	47.77321449	-122.2659106
1816	47.76934363	-122.27272079999999
1817	47.77268056	-122.28211850000001
1831	47.77519633	-122.341121
1832	47.76708719	-122.3427997
1833	47.77361505	-122.3505389
1834	47.76687056	-122.34858200000001
1848	47.75963424	-122.3417897
1849	47.75233002	-122.34144979999999
1724	47.71509915	-122.23078500000001
1725	47.72471115	-122.23511470000001
1739	47.72295071	-122.13898370000001
1740	47.71514107	-122.1196121
1741	47.71811395	-122.1016232
1742	47.72654832	-122.09215079999998
1756	47.72663224	-122.2566817
1757	47.74190511	-122.2584587
1758	47.75752653	-122.2554912
1759	47.74661908	-122.2446986
1772	47.74877149	-122.1910568
1773	47.75726981	-122.19808359999999
1774	47.73837021	-122.18128870000001
1775	47.75066589	-122.18288020000001
1776	47.74774956	-122.17914590000001
1789	47.75248421	-122.08749309999999
1790	47.76700885	-122.0938169
1791	47.76754801	-122.12063880000001
1792	47.77058439	-122.1479758
1806	47.75668504	-122.2238764
1807	47.76092724	-122.2306527
1808	47.77317437	-122.2275193
1809	47.75976258	-122.2389912
1823	47.77442095	-122.31139080000001
1824	47.7673698	-122.3115588
1825	47.77343144	-122.31646210000001
1850	47.75991665	-122.3310642
1864	47.75497446	-122.2713825
1865	47.74959518	-122.28071090000002
1866	47.73689093	-122.2890847
1867	47.74460895	-122.29411680000001
1868	47.73648302	-122.2970375
1881	47.74867002	-122.35962479999999
1882	47.74339175	-122.3625317
1883	47.76794027	-122.0773818
1884	47.75831979	-122.0732215
1898	47.7267622	-121.9994713
1899	47.72651024	-122.02167779999999
1900	47.71066471	-122.02113529999998
1901	47.72518588	-122.04300719999999
1914	47.69090575	-122.01682959999998
1915	47.67061682	-122.02484779999999
1916	47.67685058	-121.9925777
1918	47.70055521	-121.94954129999999
1931	47.66773562	-122.0970063
1932	47.67108668	-122.10319799999999
1934	47.64736455	-122.06661940000001
1949	47.58086239	-121.9179512
1826	47.76646965	-122.3197408
1839	47.77346999	-122.3800358
1840	47.774243	-122.3876767
1841	47.76823133	-122.38404950000002
1842	47.76412471	-122.3729841
1857	47.7582359	-122.3103293
1858	47.75237059	-122.3093868
1859	47.75231657	-122.2955937
1873	47.74488239	-122.32659129999999
1875	47.74512335	-122.3319678
1876	47.73680056	-122.3296722
1889	47.74327743	-122.03935859999999
1890	47.77002054	-122.03821409999998
1891	47.76545147	-122.02108179999999
1906	47.72856678	-122.0789311
1907	47.71139591	-122.0752676
1908	47.69541563	-122.08611850000001
1909	47.6839512	-122.09477120000001
1923	47.6463564	-121.98653440000001
1924	47.65491939	-122.01615819999999
1925	47.6554441	-122.03239450000001
1926	47.66644284	-122.0547997
1950	47.56648842	-121.9003122
1965	47.58262066	-122.0690101
1967	47.56233236	-122.03803319999999
1968	47.56997476	-122.02997260000001
1981	47.51791993	-121.89021070000001
1982	47.55691398	-121.85723159999999
1983	47.53647137	-121.8742643
1998	47.45976956	-121.75623459999998
1999	47.48146907	-121.79981470000001
2000	47.41285629	-121.94304009999999
2001	47.41817777	-121.9898041
2015	47.3703967	-122.01468590000002
2016	47.36796143	-121.9821575
2017	47.3680375	-121.91711409999998
2018	47.31611912	-121.72683700000002
2031	47.33643823	-122.081547
2032	47.33488121	-122.10643859999999
2033	47.35504028	-122.11683899999998
2035	47.33629546	-122.14156729999999
2048	47.24034161	-121.94340840000001
2049	47.26086627	-121.9703465
1940	47.64671873	-122.04610990000002
1941	47.63240814	-122.0284824
1942	47.62224309	-122.0296953
1943	47.62563529999999	-122.00777190000001
1956	47.61210929	-122.0290227
1957	47.59692778	-122.0278606
1958	47.58363049	-122.02877579999999
1959	47.61024783	-122.0412781
1973	47.56359269	-122.0165892
1974	47.54838274	-122.01136909999998
1975	47.54274677	-122.01140919999999
1976	47.57170961	-121.99988529999999
1990	47.4957955	-121.77662439999999
1991	47.48703562	-121.7801503
1993	47.49314645	-121.73602439999999
2006	47.38489148	-122.0552601
2007	47.36019399	-122.1137489
2008	47.36531143	-122.090425
2009	47.36386108	-122.07797509999999
2010	47.37184804	-122.05437069999999
2023	47.34208564	-122.0310351
2024	47.35348716	-122.04566570000001
2025	47.33683511	-122.0426828
2026	47.35401395	-122.05868319999999
2040	47.32016115	-122.08130690000002
1668	47.67749669	-122.19226880000001
1670	47.67684929	-122.1593462
1679	47.68358689	-122.10223459999999
1693	47.69141067	-122.2143472
1695	47.70071537	-122.20293909999998
1702	47.6913031	-122.1612564
1704	47.69435369	-122.1492138
1711	47.70970369	-122.094881
1718	47.7082325	-122.1870648
1720	47.70773541	-122.21371029999999
1727	47.714642299999994	-122.21288490000002
1729	47.71484023	-122.202418
1736	47.71335017	-122.16067199999999
1738	47.72202458	-122.1514216
1743	47.72572028	-122.106361
1752	47.72869852	-122.20353100000001
1754	47.73403598	-122.2333281
1761	47.74562465	-122.23311869999999
1763	47.73715644	-122.22510559999999
1768	47.75353979	-122.2109475
1770	47.7375592	-122.19683130000001
2050	47.28556529	-122.0145527
2065	47.20476925	-121.95356070000001
2066	47.21095537	-121.9862236
2067	47.20312755	-121.9868182
2068	47.21833813	-121.99779290000001
2082	47.47086783	-122.479804
2083	47.47272398	-122.4534848
2084	47.44140391	-122.4547037
2085	47.43993886	-122.47344650000001
2041	47.30602398	-122.06980300000001
2042	47.31961348	-122.0453951
2043	47.30574344	-122.04132560000001
2057	47.26684096	-122.11311859999999
2058	47.29728734	-122.1632846
2059	47.279483299999995	-122.1534497
2060	47.29236651	-122.191162
2073	47.22031274	-122.076197
2074	47.20056985	-122.0591837
2075	47.19834984	-122.08563240000001
2076	47.18110438	-122.0237513
579	47.60810529	-122.3252662
1777	47.75587794	-122.17137269999999
1788	47.74022592	-122.09032240000002
1793	47.761626299999996	-122.15041670000001
1795	47.76808918	-122.1647523
1804	47.76233942	-122.212294
1813	47.76635154	-122.255453
1818	47.76714429	-122.28951570000001
1820	47.76858708	-122.2973555
1822	47.76905993	-122.3052729
1827	47.77425345	-122.3227378
1829	47.77408277	-122.3325605
1836	47.76745787	-122.3560085
1838	47.77226521	-122.3721644
1843	47.75564093	-122.37161850000001
1845	47.75365549	-122.3568601
1847	47.75237053	-122.34876399999999
1852	47.75767658	-122.32626529999999
1854	47.75929072	-122.3172075
1861	47.75395112	-122.28286370000001
1863	47.76202402	-122.2671646
1870	47.73568052	-122.308948
1872	47.73767137	-122.31720320000001
907	47.49233512	-122.28362240000001
966	47.44894328	-122.21972040000001
1877	47.74579755	-122.3417225
1886	47.74228348	-122.07336979999998
1888	47.74143984	-122.05684620000001
1895	47.73528935	-121.8912061
1902	47.71119445	-122.03217590000001
1911	47.68099804	-122.0709162
1913	47.68929118	-122.03904469999999
1920	47.62979071	-121.89331770000001
1922	47.63198805	-121.9654415
1927	47.65535567	-122.04547079999999
1936	47.62168548	-122.06129080000001
1938	47.63107069	-122.04106750000001
1945	47.60869483	-121.96576329999999
1947	47.57240879	-121.8541845
1952	47.5938146	-121.9813625
1961	47.59653574	-122.04094909999999
1963	47.60724427	-122.06610330000001
1970	47.54888324	-122.03620359999998
1977	47.54684788	-121.9955396
1855	47.75155435	-122.31937240000002
1986	47.54612442	-121.81435729999998
1988	47.52398896	-121.81623950000001
1995	47.700623	-121.3536112
2004	47.38840216	-122.035522
2011	47.36198326	-122.0528602
2013	47.36301546	-122.0342064
2020	47.32796764	-121.978471
2022	47.35151256	-122.02664250000001
2029	47.35588952	-122.10304199999999
2036	47.32549222	-122.1412277
2038	47.32325726	-122.11823770000001
2045	47.30893625	-122.01050500000001
2047	47.30765797	-121.8859889
2052	47.25773739	-122.0462189
2054	47.2717098	-122.07130430000001
2056	47.28877149	-122.10438229999998
2061	47.25064659	-122.0944053
2063	47.23565082	-122.02942079999998
2070	47.20293235	-121.9963045
2072	47.20364688	-122.0275102
2077	47.19408182	-122.0043051
2079	47.19556642	-121.976753
2081	47.17685503	-121.9057112
2086	47.39383179	-122.477318
2088	47.35338533	-122.4989983
1126	47.30606317	-122.30911090000002
206	47.67393092	-122.2822658
1800	47.77105349	-122.1987328
1801	47.76142577	-122.2048074
706	47.56957182	-122.3313065
3822	47.70219448	-122.32637460000001
3819	47.52011528	-122.33604550000001
3804	47.64375325	-122.1967615
3808	47.67603147	-122.123347
3842	47.3179125	-122.3048157
3762	47.29386677	-122.36045159999998
3896	47.48159808	-122.2074273
3807	47.75569011	-122.3190716
3876	47.46467599	-122.2877935
3815	47.75828211	-122.2420513
3811	47.67459999	-122.1012553
3782	47.32116791	-122.2273986
3859	47.57915405	-122.31225259999998
3887	47.52236528	-122.27982639999999
3899	47.35735326	-122.2930257
3858	47.56904796	-122.1684432
3785	47.39163912	-122.28790390000002
3860	47.57561251	-122.2969447
3869	47.55860911	-122.2920395
3904	47.51827056	-122.20164229999999
3817	47.75944733	-122.20160249999999
1445	47.55341601	-122.0454453
3894	47.48097834	-122.2085507
3806	47.66868521	-122.18488870000002
3764	47.64434805	-122.1332152
3823	47.73587361	-122.32427659999998
6	47.73229996	-122.33805919999999
8	47.72547983	-122.33366200000002
13	47.73067116	-122.31000149999998
15	47.73033522	-122.3008514
17	47.73012105	-122.2944048
22	47.71538633	-122.28715009999999
24	47.71602896	-122.29945330000001
31	47.71678915	-122.3419497
33	47.71363915	-122.34720039999999
42	47.706992799999995	-122.35766159999999
47	47.71034749	-122.3263186
49	47.71034152	-122.31513020000001
56	47.69980659	-122.2750119
58	47.70078271	-122.28721709999999
65	47.70490295	-122.31508659999999
67	47.70595581	-122.3209128
72	47.69932269	-122.33314009999998
74	47.69868254	-122.3373614
81	47.69860967	-122.3631372
83	47.69888263	-122.3725747
90	47.69257862	-122.35747109999998
92	47.69483585	-122.3471186
97	47.69307742	-122.31605230000001
106	47.68586907	-122.26680079999998
108	47.68840098	-122.28354329999999
115	47.68412102	-122.29781159999999
117	47.68479501	-122.30376499999998
122	47.68522462	-122.3162176
124	47.68524818	-122.32009109999998
133	47.68880054	-122.35323670000001
140	47.68508705	-122.3687085
142	47.68507892	-122.3749851
147	47.68867779	-122.39032250000001
149	47.68866263	-122.395673
156	47.68130024	-122.3902753
165	47.67776664	-122.3689959
167	47.67734858	-122.36326329999999
172	47.68151812	-122.3472592
174	47.67823633	-122.33770679999999
190	47.677201700000005	-122.2923696
192	47.67760361	-122.2883737
208	47.6739643	-122.2875702
215	47.6705505	-122.3034953
217	47.67041458	-122.30925420000001
222	47.67408964	-122.3236402
224	47.67410605	-122.3281735
226	47.6704926	-122.32974469999999
231	47.6739348	-122.3518919
233	47.67417143	-122.3566395
240	47.67010137	-122.3741683
242	47.67019499	-122.3788666
247	47.67406301	-122.39567240000001
249	47.67390526	-122.4016361
251	47.67349629	-122.40715060000001
256	47.66695358	-122.3789617
258	47.66615667	-122.3734915
265	47.66327798	-122.3593895
267	47.663589200000004	-122.3519977
272	47.66270587	-122.3396996
274	47.66726111	-122.33136090000002
276	47.66686704	-122.32712579999999
281	47.66692116	-122.3143095
283	47.66670070000001	-122.3091994
290	47.66669219	-122.2929108
292	47.66679542	-122.28775259999999
299	47.65553828	-122.27934520000001
301	47.65413034	-122.299756
306	47.65269686	-122.3152865
308	47.65481773	-122.32049450000001
315	47.64751753	-122.3367471
317	47.65397006	-122.3449767
324	47.65124774	-122.3524175
326	47.65597839	-122.35813700000001
331	47.66040497	-122.4136922
333	47.65698906	-122.3993844
340	47.64862829	-122.36617609999999
342	47.65065377	-122.37858119999999
349	47.64244996	-122.3972193
351	47.64166243	-122.37873770000002
358	47.64126134	-122.34426909999999
365	47.64032214	-122.319254
367	47.64069919	-122.3097858
374	47.637055200000006	-122.2999561
381	47.63626496	-122.3212662
390	47.63463414	-122.384084
392	47.63558993	-122.3957783
399	47.63048642	-122.35442420000001
401	47.63066363	-122.3472658
406	47.62809859	-122.3302865
408	47.6263354	-122.3186206
415	47.62850708	-122.28415259999998
424	47.62259728	-122.3106121
426	47.62211893	-122.3188621
431	47.62028926	-122.33188700000001
442	47.62328288	-122.3598396
449	47.61176391	-122.35033770000001
456	47.61811986	-122.3472412
458	47.61331465	-122.34939009999998
460	47.61464229	-122.34766909999999
467	47.61184504	-122.3469832
474	47.61625963	-122.3404855
476	47.61756971	-122.33875249999998
481	47.61129766	-122.34201100000001
492	47.61295051	-122.3375965
499	47.60984127	-122.34016559999999
501	47.61085826	-122.338067
506	47.61315799	-122.33250790000001
510	47.60794444	-122.33844679999999
515	47.61026183	-122.33289579999999
524	47.6080751	-122.33242299999999
526	47.60389417	-122.337654
535	47.60336014	-122.33430619999999
540	47.60222255	-122.33328940000001
542	47.60283546	-122.3307308
551	47.618950700000006	-122.32191780000001
558	47.61827786	-122.29925970000001
560	47.61579026	-122.2864043
565	47.61439753	-122.3151452
567	47.61427121	-122.32174669999999
574	47.61219151	-122.32530420000002
576	47.61166378	-122.3221864
583	47.60882588	-122.3218483
585	47.61118094	-122.3154844
590	47.61075558	-122.2873578
592	47.60649092	-122.28680859999999
599	47.60299663	-122.30504199999999
601	47.60300519	-122.3102689
608	47.60300394	-122.32102330000001
610	47.600432	-122.3349658
615	47.60045033	-122.3197899
617	47.60045196	-122.3115567
624	47.59679065	-122.30434699999999
626	47.5973409	-122.3149429
633	47.59491576	-122.33836740000001
640	47.59369091	-122.29000900000001
642	47.59071439	-122.29498909999998
649	47.58914663	-122.31606029999999
651	47.5913723	-122.33234350000001
658	47.58058646	-122.30810729999999
665	47.57617567	-122.2945798
674	47.57919439	-122.3514206
676	47.59456023	-122.3869
683	47.57866202	-122.38451119999999
685	47.57733263	-122.37365220000001
690	47.57557628	-122.3983402
699	47.566909	-122.37253340000001
708	47.56555522	-122.31654640000002
710	47.56723688	-122.30423020000002
715	47.56713042	-122.28251399999999
717	47.5634508	-122.2696179
724	47.55727826	-122.31580359999998
726	47.56405817	-122.33176780000001
735	47.56222022	-122.3838011
740	47.56136056	-122.3957898
742	47.55771113	-122.4001548
744	47.54949958	-122.3892978
749	47.54810959	-122.37978000000001
751	47.54793642	-122.3727774
758	47.55024147	-122.337228
767	47.54866538	-122.2818879
769	47.54907001	-122.2611922
774	47.54109262	-122.286226
776	47.54341437	-122.30194170000001
792	47.524718	-122.37936570000001
794	47.52467863	-122.37469009999998
799	47.52558505	-122.3577687
801	47.52556698	-122.3509023
808	47.53956244	-122.3187737
810	47.53554238	-122.29435120000001
817	47.52498146	-122.266655
819	47.52897371	-122.27740859999999
824	47.52467705	-122.312633
826	47.5205326	-122.32083359999999
835	47.51519576	-122.3939847
842	47.51101009	-122.28920670000001
844	47.51184625	-122.27565359999998
849	47.51771624	-122.26615430000001
851	47.51010556	-122.26751680000001
858	47.49787136	-122.2665481
860	47.51250324	-122.3631237
867	47.51370708	-122.33599309999998
869	47.509972499999996	-122.331216
874	47.52001031	-122.2969457
876	47.50496439	-122.2407274
883	47.51289264	-122.3186963
885	47.51071977	-122.3249295
892	47.49574464	-122.36404099999999
894	47.49679141	-122.34658459999999
899	47.49231705	-122.3178035
908	47.49625901	-122.277006
910	47.49651457	-122.25446070000001
924	47.48308998	-122.2823465
926	47.48134947	-122.286976
935	47.48487384	-122.3365043
944	47.47458505	-122.336013
949	47.47149988	-122.2960703
951	47.471519799999996	-122.2877564
953	47.46859593	-122.27350009999999
958	47.47477032	-122.22842450000002
960	47.47134087	-122.22950719999999
969	47.45378987	-122.2366838
974	47.44872663	-122.25880349999998
976	47.45524564	-122.273776
978	47.46125063	-122.2873763
983	47.44498249	-122.3023462
985	47.45682807	-122.3217119
992	47.46545487	-122.33659180000001
994	47.46832643	-122.3420107
999	47.45450207	-122.3576305
1003	47.44319237	-122.32461359999999
1008	47.43076596	-122.3015719
1017	47.43206502	-122.25372800000001
1019	47.43425207	-122.23671019999999
1026	47.41924135	-122.25744669999999
1028	47.41423641	-122.285549
1033	47.4114407	-122.3194132
1035	47.41242162	-122.32975459999999
1042	47.40191044	-122.29499609999999
1044	47.40475297	-122.2793487
1051	47.40487592	-122.231499
1053	47.38405383	-122.24905790000001
1058	47.37678195	-122.28271029999999
1060	47.38569233	-122.29374240000001
1067	47.38838246	-122.32578190000001
1076	47.35358597	-122.2826283
1078	47.35559354	-122.29971840000002
1083	47.34362116	-122.3156051
1092	47.32567999	-122.30836229999998
1094	47.33915892	-122.2831544
1101	47.32121839	-122.2750534
1103	47.31849634	-122.29943870000001
1108	47.31866065	-122.351619
1110	47.32423734	-122.39631370000001
1117	47.30336156	-122.3728493
1119	47.31241879	-122.3545322
1128	47.30988146	-122.2836412
1133	47.28340736	-122.3020017
1135	47.28647841	-122.31115990000002
1142	47.29243861	-122.3577419
1144	47.29422681	-122.37517890000001
1151	47.27321999	-122.30196529999999
1153	47.26572578	-122.2917453
1158	47.26196944	-122.21663390000002
1160	47.27965299	-122.20967920000001
1167	47.28589961	-122.23647240000001
1169	47.28703998	-122.2090445
1176	47.30615398	-122.23600929999999
1183	47.31294925	-122.21961359999999
1185	47.3059196	-122.20901979999998
1187	47.31288595	-122.19696470000001
1192	47.31754223	-122.21193500000001
1194	47.32708585	-122.22528419999999
1210	47.35426654	-122.1350415
1212	47.35142849	-122.15537079999999
1217	47.34736272	-122.2283095
1219	47.34836403	-122.2355281
1226	47.362707	-122.1922835
1228	47.36002562	-122.1824321
1233	47.36651051	-122.1281699
1235	47.38137548	-122.079925
1237	47.37751465	-122.1163143
1242	47.37545062	-122.18234869999999
1244	47.37592774	-122.1936889
1251	47.38188707	-122.2288415
1253	47.37321177	-122.2305409
1260	47.38479757	-122.2400558
1262	47.39291778	-122.2309551
1267	47.39859947	-122.195971
1269	47.39369847	-122.18414920000001
1276	47.39411641	-122.12815990000001
1278	47.39187782	-122.09780459999999
1285	47.40934248	-122.1490882
1287	47.42035534	-122.15174109999998
1294	47.41219059	-122.18162439999999
1310	47.43400921	-122.18067669999999
1312	47.43538859	-122.16641070000001
1319	47.41714035	-122.05532450000001
1326	47.45468965	-122.0885293
1328	47.44665302	-122.12760549999999
1335	47.46814831	-122.16395259999999
1337	47.45281599	-122.17698870000001
1342	47.46040565	-122.19046759999999
1344	47.45429792	-122.2028187
1351	47.47618145	-122.2072031
1353	47.48355215	-122.21328670000001
1360	47.483194299999994	-122.1676029
1362	47.47218028	-122.1617425
1367	47.47140842	-122.11955079999998
1369	47.48375473	-122.12713159999998
1376	47.47772241	-122.06051670000001
1378	47.46893667	-121.99356470000001
1385	47.50635854	-122.1093479
1387	47.49191214	-122.1377878
1392	47.50151249	-122.1520413
1394	47.49153731	-122.1606088
1401	47.49132492	-122.1790757
1403	47.50270043	-122.1812808
1410	47.49125179	-122.20490339999999
1412	47.497578499999996	-122.20461359999999
1417	47.53604937	-122.197671
1419	47.54020232	-122.18920259999999
1426	47.53623533	-122.1711801
1428	47.53996494	-122.1632267
1435	47.52359616	-122.0448561
1437	47.52714092	-122.03366799999999
1442	47.54254602	-122.0425004
1444	47.54931272	-122.05389040000001
1453	47.54977331	-122.11981920000001
1460	47.557538799999996	-122.1828203
1462	47.57063292	-122.18682079999999
1467	47.56386364	-122.1647039
1469	47.56637957	-122.15291770000002
1476	47.577149299999995	-122.1344501
1478	47.57017407	-122.1272033
1485	47.55011947	-122.21738789999999
1487	47.56174357	-122.2138
1494	47.58524417	-122.23450890000001
1496	47.59393756	-122.2443632
1501	47.59199162	-122.1993159
1503	47.58955502	-122.1945399
1510	47.59059377	-122.15907179999999
1512	47.58538145	-122.1484278
1519	47.58260589	-122.12056729999999
1521	47.60055596	-122.1102926
1526	47.60641927	-122.13627849999999
1535	47.59900145	-122.1939571
1537	47.605481899999994	-122.19878999999999
1544	47.61094443	-122.2038767
