trip_id	route_id	type	startTime	Capacity	shape_id
5134977	1045	3	135100	63	90350
5134976	1045	3	134000	63	90350
5134975	1045	3	132800	63	90350
5134974	1045	3	131600	63	90350
5134973	1045	3	130500	63	90350
5134972	1045	3	125300	63	90350
5134971	1045	3	124100	63	90350
5134970	1045	3	122900	63	90350
5134969	1045	3	121700	63	90350
5134968	1045	3	120500	63	90350
5134967	1045	3	115300	63	90350
5134966	1045	3	114100	63	90350
5134965	1045	3	112900	63	90350
5134964	1045	3	111700	63	90350
5134963	1045	3	110500	63	90350
5134962	1045	3	105300	63	90350
5134961	1045	3	104100	63	90350
5134960	1045	3	102900	63	90350
5134959	1045	3	101700	63	90350
5134958	1045	3	100500	63	90350
5134957	1045	3	95300	63	90350
5134956	1045	3	94100	63	90350
5134955	1045	3	92900	63	90350
5134954	1045	3	91700	63	90350
5134953	1045	3	90400	63	90350
5134865	1045	3	85400	63	90350
5134864	1045	3	84600	63	90350
5134767	1045	3	83800	63	90350
5134768	1045	3	82900	63	90350
5134769	1045	3	82100	63	90350
5134770	1045	3	81400	63	90350
5134771	1045	3	80600	63	90350
5134772	1045	3	75800	63	90350
5134773	1045	3	75000	63	90350
5134709	1045	3	74200	63	90350
5134774	1045	3	73400	63	90350
5134775	1045	3	72600	63	90350
5134776	1045	3	72000	63	90350
5134777	1045	3	71300	63	90350
5134778	1045	3	70400	63	90350
5134779	1045	3	65500	63	90350
5134780	1045	3	64700	63	90350
5134781	1045	3	63840	63	90350
5134782	1045	3	62820	63	90350
5134791	1045	3	61900	63	90350
5134783	1045	3	60900	63	90350
5134784	1045	3	55900	63	90350
5134785	1045	3	54900	63	90350
5134786	1045	3	53900	63	90350
5134728	1045	3	251600	63	90351
5134713	1045	3	245600	63	90351
5134711	1045	3	243600	63	90351
5134732	1045	3	240100	63	90351
5134993	1045	3	203200	63	90351
5134714	1045	3	200800	63	90351
5134717	1045	3	190900	63	90351
5135012	1045	3	90000	63	90351
5134737	1045	3	215700	63	90350
5134738	1045	3	213900	63	90350
5134739	1045	3	212300	63	90350
5134740	1045	3	210700	63	90350
5134741	1045	3	204900	63	90350
5134727	1045	3	203100	63	90350
5134715	1045	3	201600	63	90350
5134716	1045	3	200200	63	90350
5134718	1045	3	194800	63	90350
5134719	1045	3	193400	63	90350
5134720	1045	3	192000	63	90350
5134721	1045	3	190800	63	90350
5134722	1045	3	185500	63	90350
5134723	1045	3	184300	63	90350
5136879	7788	3	71500	63	90357
5136880	7788	3	70300	63	90357
5136881	7788	3	65100	63	90357
5136882	7788	3	63900	63	90357
5136883	7788	3	62700	63	90357
5136884	7788	3	61600	63	90357
5136885	7788	3	60500	63	90357
5136886	7788	3	55400	63	90357
5136887	7788	3	54200	63	90357
5136888	7788	3	53000	63	90357
5136889	7788	3	51500	63	90357
5136890	7788	3	50000	63	90357
5136891	7788	3	44000	63	90357
5136903	7788	3	253000	63	90359
5136902	7788	3	251000	63	90359
5136901	7788	3	245000	63	90359
5136900	7788	3	243000	63	90359
5136905	7788	3	241000	63	90359
5136909	7788	3	225400	63	90359
5136908	7788	3	195700	63	90359
5136907	7788	3	191500	63	90359
5136904	7788	3	185500	63	90359
5136906	7788	3	101900	63	90359
5136898	7788	3	234000	63	90357
5136897	7788	3	232000	63	90357
5136896	7788	3	230000	63	90357
5136895	7788	3	224000	63	90357
5136894	7788	3	222000	63	90357
5136893	7788	3	220000	63	90357
5136892	7788	3	214000	63	90357
5136831	7788	3	212000	63	90357
5136843	7788	3	210000	63	90357
5136842	7788	3	204000	63	90357
5136841	7788	3	202000	63	90357
5136846	7788	3	200000	63	90357
5136845	7788	3	194000	63	90357
5136844	7788	3	191900	63	90357
5136830	7788	3	190100	63	90357
5136840	7788	3	184500	63	90357
5136822	7788	3	182900	63	90357
5136839	7788	3	181400	63	90357
5136838	7788	3	175900	63	90357
5136837	7788	3	174400	63	90357
5136836	7788	3	172900	63	90357
5136835	7788	3	171400	63	90357
5136834	7788	3	165900	63	90357
5136833	7788	3	164500	63	90357
5136832	7788	3	163100	63	90357
5136829	7788	3	161700	63	90357
5136828	7788	3	160300	63	90357
5136827	7788	3	154900	63	90357
5136826	7788	3	153500	63	90357
5136825	7788	3	152100	63	90357
5136824	7788	3	150700	63	90357
5136823	7788	3	145300	63	90357
5136847	7788	3	143900	63	90357
5136848	7788	3	142500	63	90357
5136849	7788	3	141100	63	90357
5136850	7788	3	135700	63	90357
5136851	7788	3	134200	63	90357
5136852	7788	3	132700	63	90357
5136853	7788	3	131200	63	90357
5136854	7788	3	125800	63	90357
5136855	7788	3	124300	63	90357
5136856	7788	3	122800	63	90357
5136857	7788	3	121300	63	90357
5136858	7788	3	115800	63	90357
5136859	7788	3	114300	63	90357
5136860	7788	3	112800	63	90357
5136861	7788	3	111300	63	90357
5136862	7788	3	105800	63	90357
5136863	7788	3	104300	63	90357
5136864	7788	3	102800	63	90357
5136865	7788	3	101300	63	90357
5136866	7788	3	95800	63	90357
5136867	7788	3	94300	63	90357
5136868	7788	3	92900	63	90357
5136869	7788	3	91500	63	90357
5136870	7788	3	90200	63	90357
5136871	7788	3	85000	63	90357
5136872	7788	3	83800	63	90357
5136873	7788	3	82600	63	90357
5136874	7788	3	81400	63	90357
5136875	7788	3	80200	63	90357
5136876	7788	3	75000	63	90357
5136877	7788	3	73800	63	90357
5136878	7788	3	72700	63	90357
5136899	7788	3	240000	63	90357
5136750	7788	3	74000	63	90354
5136751	7788	3	72800	63	90354
5136752	7788	3	71500	63	90354
5136753	7788	3	70200	63	90354
5136754	7788	3	64900	63	90354
5136755	7788	3	63500	63	90354
5136757	7788	3	62000	63	90354
5136758	7788	3	60500	63	90354
5136760	7788	3	54500	63	90354
5136762	7788	3	52500	63	90354
5136820	7788	3	195100	63	90356
5136816	7788	3	235000	63	90354
5136815	7788	3	233000	63	90354
5136814	7788	3	231000	63	90354
5136813	7788	3	225000	63	90354
5136812	7788	3	223000	63	90354
5136811	7788	3	221000	63	90354
5136810	7788	3	215000	63	90354
5136809	7788	3	213000	63	90354
5136808	7788	3	211000	63	90354
5136807	7788	3	205000	63	90354
5136806	7788	3	203000	63	90354
5136805	7788	3	201000	63	90354
5136804	7788	3	195000	63	90354
5136803	7788	3	193500	63	90354
5136789	7788	3	192100	63	90354
5136802	7788	3	190700	63	90354
5136801	7788	3	185300	63	90354
5136800	7788	3	183900	63	90354
5136799	7788	3	182500	63	90354
5136798	7788	3	181100	63	90354
5136797	7788	3	175700	63	90354
5136796	7788	3	174300	63	90354
5136795	7788	3	172900	63	90354
5136794	7788	3	171500	63	90354
5136793	7788	3	170100	63	90354
5136792	7788	3	164700	63	90354
5136791	7788	3	163300	63	90354
5136790	7788	3	161900	63	90354
5136770	7788	3	160500	63	90354
5136771	7788	3	155000	63	90354
5136772	7788	3	153500	63	90354
5136773	7788	3	152000	63	90354
5136774	7788	3	150500	63	90354
5136775	7788	3	145000	63	90354
5136776	7788	3	143400	63	90354
5136777	7788	3	141900	63	90354
5136778	7788	3	140400	63	90354
5136779	7788	3	134900	63	90354
5136780	7788	3	133400	63	90354
5136781	7788	3	131900	63	90354
5136782	7788	3	130400	63	90354
5136783	7788	3	124900	63	90354
5136784	7788	3	123400	63	90354
5136785	7788	3	121900	63	90354
5136786	7788	3	120400	63	90354
5136787	7788	3	114900	63	90354
5136788	7788	3	113400	63	90354
5136733	7788	3	111900	63	90354
5136734	7788	3	110400	63	90354
5136735	7788	3	104900	63	90354
5136736	7788	3	103400	63	90354
5136737	7788	3	102000	63	90354
5136738	7788	3	100600	63	90354
5136739	7788	3	95400	63	90354
5136740	7788	3	94200	63	90354
5136741	7788	3	93000	63	90354
5136742	7788	3	91800	63	90354
5136743	7788	3	90600	63	90354
5136744	7788	3	85300	63	90354
5136745	7788	3	84000	63	90354
5136746	7788	3	82800	63	90354
5136747	7788	3	81600	63	90354
5136748	7788	3	80400	63	90354
5136749	7788	3	75200	63	90354
5136819	7788	3	245000	63	90354
5136818	7788	3	243000	63	90354
5136817	7788	3	241000	63	90354
5136765	7788	3	51900	63	90352
5136766	7788	3	50500	63	90352
5136767	7788	3	45000	63	90352
5136768	7788	3	43500	63	90352
5136769	7788	3	41500	63	90352
5136821	7788	3	144900	63	90352
5136756	7788	3	65800	63	90352
5136759	7788	3	62500	63	90352
5136761	7788	3	60200	63	90352
5136763	7788	3	54000	63	90352
5136764	7788	3	53300	63	90352
5137353	7789	3	150500	63	90360
5137354	7789	3	145000	63	90360
5137355	7789	3	143500	63	90360
5137356	7789	3	142000	63	90360
5137357	7789	3	140500	63	90360
5137358	7789	3	135000	63	90360
5137359	7789	3	133500	63	90360
5137360	7789	3	132000	63	90360
5137361	7789	3	130500	63	90360
5137362	7789	3	125000	63	90360
5137363	7789	3	123500	63	90360
5137364	7789	3	122000	63	90360
5137365	7789	3	120500	63	90360
5137366	7789	3	115000	63	90360
5137367	7789	3	113500	63	90360
5137368	7789	3	112000	63	90360
5137369	7789	3	110500	63	90360
5137370	7789	3	105000	63	90360
5137371	7789	3	103500	63	90360
5137372	7789	3	102000	63	90360
5137373	7789	3	100500	63	90360
5137374	7789	3	95000	63	90360
5137375	7789	3	93500	63	90360
5137376	7789	3	92000	63	90360
5137377	7789	3	90500	63	90360
5137378	7789	3	85000	63	90360
5137379	7789	3	83500	63	90360
5137461	7789	3	72100	63	90363
5137467	7789	3	55900	63	90363
5137468	7789	3	53900	63	90363
5137469	7789	3	51900	63	90363
5137394	7789	3	243000	63	90360
5137323	7789	3	240000	63	90360
5137324	7789	3	233000	63	90360
5137325	7789	3	230000	63	90360
5137326	7789	3	223000	63	90360
5137327	7789	3	220000	63	90360
5137328	7789	3	214000	63	90360
5137329	7789	3	212000	63	90360
5137330	7789	3	210000	63	90360
5137331	7789	3	204000	63	90360
5137333	7789	3	202000	63	90360
5137334	7789	3	200000	63	90360
5137335	7789	3	194000	63	90360
5137336	7789	3	192000	63	90360
5137337	7789	3	190500	63	90360
5137338	7789	3	185000	63	90360
5137339	7789	3	183500	63	90360
5137340	7789	3	182000	63	90360
5137341	7789	3	180500	63	90360
5137342	7789	3	175000	63	90360
5137343	7789	3	173500	63	90360
5137344	7789	3	172000	63	90360
5137345	7789	3	170500	63	90360
5137346	7789	3	165000	63	90360
5137347	7789	3	163500	63	90360
5137348	7789	3	162000	63	90360
5137349	7789	3	160500	63	90360
5137350	7789	3	155000	63	90360
5137351	7789	3	153500	63	90360
5137352	7789	3	152000	63	90360
5137380	7789	3	82000	63	90360
5137381	7789	3	80500	63	90360
5137382	7789	3	75000	63	90360
5137383	7789	3	73500	63	90360
5137384	7789	3	72000	63	90360
5137385	7789	3	70500	63	90360
5137387	7789	3	64800	63	90360
5137388	7789	3	63000	63	90360
5137389	7789	3	61000	63	90360
5137391	7789	3	55000	63	90360
5137386	7789	3	73700	63	90361
5137390	7789	3	63900	63	90361
5137392	7789	3	60900	63	90361
5137393	7789	3	55100	63	90361
5137320	7789	3	250800	63	90362
5137321	7789	3	243800	63	90362
5137322	7789	3	223300	63	90362
5137332	7789	3	203000	63	90362
5137420	7789	3	172000	63	90364
5137421	7789	3	170500	63	90364
5137422	7789	3	165000	63	90364
5137423	7789	3	163500	63	90364
5137424	7789	3	162000	63	90364
5137425	7789	3	160500	63	90364
5137426	7789	3	155000	63	90364
5137427	7789	3	153500	63	90364
5137428	7789	3	152000	63	90364
5137429	7789	3	150500	63	90364
5137430	7789	3	145000	63	90364
5137431	7789	3	143500	63	90364
5137432	7789	3	142000	63	90364
5137433	7789	3	140500	63	90364
5137434	7789	3	135000	63	90364
5137435	7789	3	133500	63	90364
5137436	7789	3	132000	63	90364
5137437	7789	3	130500	63	90364
5137438	7789	3	125000	63	90364
5137439	7789	3	123500	63	90364
5137440	7789	3	122000	63	90364
5137441	7789	3	120500	63	90364
5137442	7789	3	115000	63	90364
5137443	7789	3	113500	63	90364
5137444	7789	3	112000	63	90364
5137445	7789	3	110500	63	90364
5137446	7789	3	105000	63	90364
5137447	7789	3	103500	63	90364
5137448	7789	3	102000	63	90364
5137449	7789	3	100500	63	90364
5137450	7789	3	95000	63	90364
5137451	7789	3	93500	63	90364
5137452	7789	3	92000	63	90364
5137453	7789	3	90500	63	90364
5137454	7789	3	85000	63	90364
5137455	7789	3	83500	63	90364
5137456	7789	3	82000	63	90364
5137457	7789	3	80500	63	90364
5137458	7789	3	75000	63	90364
5137459	7789	3	73500	63	90364
5137460	7789	3	72000	63	90364
5137462	7789	3	70500	63	90364
5137463	7789	3	65000	63	90364
5137464	7789	3	63500	63	90364
5137465	7789	3	62000	63	90364
5137466	7789	3	60000	63	90364
5137395	7789	3	251000	63	90365
5137396	7789	3	244000	63	90365
5137407	7789	3	203100	63	90365
5137412	7789	3	191100	63	90365
5137397	7789	3	243000	63	90364
5137398	7789	3	240000	63	90364
5137399	7789	3	233000	63	90364
5137400	7789	3	230000	63	90364
5137401	7789	3	223000	63	90364
5137402	7789	3	221000	63	90364
5137403	7789	3	215000	63	90364
5137404	7789	3	213000	63	90364
5137405	7789	3	211000	63	90364
5137406	7789	3	205000	63	90364
5137408	7789	3	203000	63	90364
5137409	7789	3	201000	63	90364
5137410	7789	3	195000	63	90364
5137411	7789	3	193000	63	90364
5137413	7789	3	191000	63	90364
5137414	7789	3	185000	63	90364
5137415	7789	3	183500	63	90364
5137416	7789	3	182000	63	90364
5137417	7789	3	180500	63	90364
5137418	7789	3	175000	63	90364
5137419	7789	3	173500	63	90364
5138054	7790	3	190000	45	90366
5138053	7790	3	184000	45	90366
5138029	7790	3	182000	45	90366
5138052	7790	3	180000	45	90366
5138051	7790	3	174000	45	90366
5138028	7790	3	172000	45	90366
5138050	7790	3	170000	45	90366
5138049	7790	3	164000	45	90366
5138027	7790	3	162000	45	90366
5138048	7790	3	160000	45	90366
5138047	7790	3	153000	45	90366
5138046	7790	3	150000	45	90366
5138045	7790	3	143000	45	90366
5138044	7790	3	140000	45	90366
5138043	7790	3	133000	45	90366
5138042	7790	3	130000	45	90366
5138041	7790	3	123000	45	90366
5138040	7790	3	120000	45	90366
5138039	7790	3	113000	45	90366
5138038	7790	3	110000	45	90366
5138037	7790	3	103000	45	90366
5138036	7790	3	100000	45	90366
5138035	7790	3	93000	45	90366
5138034	7790	3	90000	45	90366
5138033	7790	3	83000	45	90366
5138031	7790	3	80000	45	90366
5138030	7790	3	73000	45	90366
5138032	7790	3	70000	45	90366
5138098	7790	3	231200	45	90367
5138097	7790	3	224200	45	90367
5138096	7790	3	221200	45	90367
5138095	7790	3	214200	45	90367
5138094	7790	3	211300	45	90367
5138062	7790	3	230000	45	90366
5138061	7790	3	223000	45	90366
5138060	7790	3	220000	45	90366
5138059	7790	3	213000	45	90366
5138058	7790	3	210000	45	90366
5138057	7790	3	203000	45	90366
5138056	7790	3	200000	45	90366
5138055	7790	3	193000	45	90366
5138093	7790	3	204300	45	90367
5138092	7790	3	201300	45	90367
5138091	7790	3	194300	45	90367
5138090	7790	3	191300	45	90367
5138089	7790	3	185300	45	90367
5138065	7790	3	183300	45	90367
5138088	7790	3	181300	45	90367
5138087	7790	3	175300	45	90367
5138064	7790	3	173300	45	90367
5138086	7790	3	171300	45	90367
5138085	7790	3	165300	45	90367
5138063	7790	3	163300	45	90367
5138084	7790	3	161300	45	90367
5138083	7790	3	154300	45	90367
5138082	7790	3	151300	45	90367
5138081	7790	3	144200	45	90367
5138080	7790	3	141200	45	90367
5138079	7790	3	134200	45	90367
5138078	7790	3	131200	45	90367
5138077	7790	3	124200	45	90367
5138076	7790	3	121200	45	90367
5138075	7790	3	114200	45	90367
5138074	7790	3	111100	45	90367
5138073	7790	3	104100	45	90367
5138072	7790	3	101100	45	90367
5138071	7790	3	94100	45	90367
5138070	7790	3	91100	45	90367
5138069	7790	3	84200	45	90367
5138068	7790	3	81200	45	90367
5138067	7790	3	74200	45	90367
5138066	7790	3	71200	45	90367
5138241	7791	3	151500	45	90368
5138240	7791	3	144500	45	90368
5138239	7791	3	141500	45	90368
5138238	7791	3	134500	45	90368
5138237	7791	3	131500	45	90368
5138236	7791	3	124500	45	90368
5138235	7791	3	121500	45	90368
5138234	7791	3	114500	45	90368
5138233	7791	3	111500	45	90368
5138232	7791	3	104500	45	90368
5138231	7791	3	101500	45	90368
5138230	7791	3	94500	45	90368
5138229	7791	3	91500	45	90368
5138228	7791	3	84500	45	90368
5138227	7791	3	81500	45	90368
5138226	7791	3	74500	45	90368
5138225	7791	3	71500	45	90368
5138224	7791	3	64500	45	90368
5138223	7791	3	61500	45	90368
5138257	7791	3	231500	45	90369
5138256	7791	3	224500	45	90369
5138255	7791	3	221500	45	90369
5138254	7791	3	214500	45	90369
5138288	7791	3	205400	45	90370
5138287	7791	3	202400	45	90370
5138286	7791	3	195400	45	90370
5138285	7791	3	192500	45	90370
5138284	7791	3	185500	45	90370
5138283	7791	3	182500	45	90370
5138282	7791	3	175500	45	90370
5138281	7791	3	172500	45	90370
5138280	7791	3	165500	45	90370
5138279	7791	3	162500	45	90370
5138278	7791	3	155500	45	90370
5138277	7791	3	152500	45	90370
5138253	7791	3	211500	45	90368
5138252	7791	3	204500	45	90368
5138251	7791	3	201500	45	90368
5138250	7791	3	194500	45	90368
5138249	7791	3	191500	45	90368
5138248	7791	3	184500	45	90368
5138247	7791	3	181500	45	90368
5138246	7791	3	174500	45	90368
5138245	7791	3	171500	45	90368
5138244	7791	3	164500	45	90368
5138243	7791	3	161500	45	90368
5138242	7791	3	154500	45	90368
5138276	7791	3	145500	45	90370
5138275	7791	3	142500	45	90370
5138274	7791	3	135500	45	90370
5138273	7791	3	132500	45	90370
5138272	7791	3	125500	45	90370
5138271	7791	3	122500	45	90370
5138270	7791	3	115500	45	90370
5138269	7791	3	112500	45	90370
5138268	7791	3	105500	45	90370
5138267	7791	3	102500	45	90370
5138266	7791	3	95500	45	90370
5138265	7791	3	92500	45	90370
5138264	7791	3	85500	45	90370
5138263	7791	3	82500	45	90370
5138262	7791	3	75500	45	90370
5138261	7791	3	72500	45	90370
5138260	7791	3	65500	45	90370
5138259	7791	3	62500	45	90370
5138258	7791	3	55500	45	90370
5138292	7791	3	225400	45	90371
5138291	7791	3	222400	45	90371
5138290	7791	3	215400	45	90371
5138289	7791	3	212400	45	90371
5138440	7792	3	133300	45	90372
5138441	7792	3	131300	45	90372
5138442	7792	3	125300	45	90372
5138443	7792	3	123300	45	90372
5138444	7792	3	121300	45	90372
5138445	7792	3	115300	45	90372
5138446	7792	3	113300	45	90372
5138415	7792	3	233100	45	90372
5138416	7792	3	231300	45	90372
5138417	7792	3	224300	45	90372
5138418	7792	3	221300	45	90372
5138419	7792	3	214300	45	90372
5138420	7792	3	211300	45	90372
5138421	7792	3	204300	45	90372
5138422	7792	3	201300	45	90372
5138423	7792	3	194300	45	90372
5138424	7792	3	192000	45	90372
5138425	7792	3	185300	45	90372
5138467	7792	3	183300	45	90372
5138426	7792	3	181300	45	90372
5138427	7792	3	175300	45	90372
5138428	7792	3	173300	45	90372
5138429	7792	3	171300	45	90372
5138430	7792	3	165300	45	90372
5138431	7792	3	163300	45	90372
5138432	7792	3	161300	45	90372
5138433	7792	3	155300	45	90372
5138434	7792	3	153300	45	90372
5138435	7792	3	151300	45	90372
5138436	7792	3	145300	45	90372
5138437	7792	3	143300	45	90372
5138438	7792	3	141300	45	90372
5138439	7792	3	135300	45	90372
5138504	7792	3	93600	45	90378
5138505	7792	3	91600	45	90378
5138506	7792	3	90100	45	90378
5138507	7792	3	84600	45	90378
5138516	7792	3	83100	45	90378
5138508	7792	3	81600	45	90378
5138509	7792	3	80100	45	90378
5138447	7792	3	111300	45	90372
5138448	7792	3	105300	45	90372
5138449	7792	3	103300	45	90372
5138450	7792	3	101300	45	90372
5138451	7792	3	95300	45	90372
5138452	7792	3	93300	45	90372
5138453	7792	3	91500	45	90372
5138454	7792	3	85500	45	90372
5138455	7792	3	83500	45	90372
5138456	7792	3	81500	45	90372
5138457	7792	3	80000	45	90372
5138465	7792	3	74500	45	90372
5138458	7792	3	73000	45	90372
5138459	7792	3	71500	45	90372
5138460	7792	3	70000	45	90372
5138461	7792	3	64500	45	90372
5138466	7792	3	63000	45	90372
5138462	7792	3	61500	45	90372
5138463	7792	3	62500	45	90373
5138464	7792	3	61000	45	90373
5138518	7792	3	61700	45	90377
5138510	7792	3	74600	45	90378
5138511	7792	3	73100	45	90378
5138517	7792	3	71600	45	90378
5138512	7792	3	70100	45	90378
5138513	7792	3	64600	45	90378
5138514	7792	3	63100	45	90378
5138515	7792	3	61600	45	90378
5138468	7792	3	231800	45	90378
5138469	7792	3	224800	45	90378
5138470	7792	3	221800	45	90378
5138471	7792	3	214800	45	90378
5138472	7792	3	211800	45	90378
5138473	7792	3	204800	45	90378
5138474	7792	3	201800	45	90378
5138475	7792	3	194800	45	90378
5138476	7792	3	191800	45	90378
5138477	7792	3	184800	45	90378
5138478	7792	3	181600	45	90378
5138479	7792	3	175600	45	90378
5138480	7792	3	173600	45	90378
5138481	7792	3	171600	45	90378
5138482	7792	3	165600	45	90378
5138483	7792	3	163600	45	90378
5138484	7792	3	161600	45	90378
5138485	7792	3	155600	45	90378
5138486	7792	3	153600	45	90378
5138487	7792	3	151600	45	90378
5138488	7792	3	145600	45	90378
5138489	7792	3	143600	45	90378
5138490	7792	3	141600	45	90378
5138491	7792	3	135600	45	90378
5138492	7792	3	133600	45	90378
5138493	7792	3	131600	45	90378
5138494	7792	3	125600	45	90378
5138495	7792	3	123600	45	90378
5138496	7792	3	121600	45	90378
5138497	7792	3	115600	45	90378
5138498	7792	3	113600	45	90378
5138499	7792	3	111600	45	90378
5138500	7792	3	105600	45	90378
5138501	7792	3	103600	45	90378
5138502	7792	3	101600	45	90378
5138503	7792	3	95600	45	90378
5138714	7793	3	123000	94	90382
5138712	7793	3	121500	94	90382
5138710	7793	3	115900	94	90382
5138708	7793	3	114300	94	90382
5138706	7793	3	112700	94	90382
5138704	7793	3	111100	94	90382
5138702	7793	3	105500	94	90382
5138700	7793	3	103900	94	90382
5138698	7793	3	102300	94	90382
5138775	7793	3	100700	94	90382
5138695	7793	3	95100	94	90382
5138693	7793	3	93700	94	90382
5138691	7793	3	92200	94	90382
5138689	7793	3	90600	94	90382
5138686	7793	3	84200	94	90382
5138684	7793	3	82700	94	90382
5138682	7793	3	81400	94	90382
5138680	7793	3	80100	94	90382
5138678	7793	3	74900	94	90382
5138762	7793	3	181500	94	90382
5138760	7793	3	180100	94	90382
5138758	7793	3	174800	94	90382
5138756	7793	3	173600	94	90382
5138754	7793	3	172400	94	90382
5138752	7793	3	171200	94	90382
5138750	7793	3	170000	94	90382
5138748	7793	3	164800	94	90382
5138746	7793	3	163700	94	90382
5138744	7793	3	162400	94	90382
5138742	7793	3	161100	94	90382
5138740	7793	3	155700	94	90382
5138738	7793	3	154100	94	90382
5138736	7793	3	152500	94	90382
5138734	7793	3	150900	94	90382
5138732	7793	3	145300	94	90382
5138730	7793	3	143800	94	90382
5138728	7793	3	142200	94	90382
5138726	7793	3	140600	94	90382
5138724	7793	3	135000	94	90382
5138722	7793	3	133400	94	90382
5138720	7793	3	131800	94	90382
5138718	7793	3	130200	94	90382
5138716	7793	3	124600	94	90382
5138765	7793	3	183700	94	90384
5138763	7793	3	182200	94	90384
5138676	7793	3	73700	94	90382
5138674	7793	3	72600	94	90382
5138659	7793	3	285100	94	90383
5138769	7793	3	190800	94	90383
5138767	7793	3	185200	94	90383
5138673	7793	3	71900	94	90383
5138671	7793	3	70400	94	90383
5138667	7793	3	62900	94	90383
5138666	7793	3	62000	94	90383
5138665	7793	3	61100	94	90383
5138664	7793	3	60100	94	90383
5138663	7793	3	55200	94	90383
5138662	7793	3	54200	94	90383
5138661	7793	3	53000	94	90383
5138660	7793	3	51500	94	90383
5138672	7793	3	71200	94	90384
5138670	7793	3	65700	94	90384
5138669	7793	3	64800	94	90384
5138668	7793	3	63900	94	90384
5138761	7793	3	180800	94	90384
5138759	7793	3	175400	94	90384
5138757	7793	3	174200	94	90384
5138755	7793	3	173000	94	90384
5138753	7793	3	171800	94	90384
5138751	7793	3	170600	94	90384
5138749	7793	3	165400	94	90384
5138747	7793	3	164200	94	90384
5138745	7793	3	163100	94	90384
5138743	7793	3	161700	94	90384
5138741	7793	3	160400	94	90384
5138739	7793	3	154900	94	90384
5138737	7793	3	153300	94	90384
5138735	7793	3	151700	94	90384
5138733	7793	3	150100	94	90384
5138731	7793	3	144500	94	90384
5138729	7793	3	143000	94	90384
5138727	7793	3	141400	94	90384
5138725	7793	3	135800	94	90384
5138723	7793	3	134200	94	90384
5138721	7793	3	132600	94	90384
5138719	7793	3	131000	94	90384
5138717	7793	3	125400	94	90384
5138715	7793	3	123800	94	90384
5138713	7793	3	122300	94	90384
5138711	7793	3	120700	94	90384
5138709	7793	3	115100	94	90384
5138707	7793	3	113500	94	90384
5138705	7793	3	111900	94	90384
5138703	7793	3	110300	94	90384
5138701	7793	3	104700	94	90384
5138699	7793	3	103100	94	90384
5138697	7793	3	101500	94	90384
5138696	7793	3	95900	94	90384
5138694	7793	3	94400	94	90384
5138692	7793	3	93000	94	90384
5138690	7793	3	91400	94	90384
5138688	7793	3	85800	94	90384
5138687	7793	3	85000	94	90384
5138685	7793	3	83500	94	90384
5138683	7793	3	82000	94	90384
5138681	7793	3	80700	94	90384
5138679	7793	3	75500	94	90384
5138677	7793	3	74300	94	90384
5138675	7793	3	73100	94	90384
5138658	7793	3	282100	94	90385
5138656	7793	3	275100	94	90385
5138657	7793	3	272100	94	90385
5138808	7793	3	265100	94	90385
5138807	7793	3	262100	94	90385
5138806	7793	3	255100	94	90385
5138805	7793	3	252100	94	90385
5138804	7793	3	250000	94	90385
5138803	7793	3	244500	94	90385
5138802	7793	3	243100	94	90385
5138801	7793	3	241800	94	90385
5138800	7793	3	240500	94	90385
5138829	7793	3	192700	94	90389
5138827	7793	3	191000	94	90389
5138825	7793	3	185100	94	90389
5138823	7793	3	183600	94	90389
5138821	7793	3	181900	94	90389
5138972	7793	3	180200	94	90389
5138970	7793	3	174700	94	90389
5138799	7793	3	235300	94	90385
5138798	7793	3	234200	94	90385
5138797	7793	3	233200	94	90385
5138814	7793	3	232400	94	90385
5138813	7793	3	231600	94	90385
5138812	7793	3	230800	94	90385
5138811	7793	3	230000	94	90385
5138810	7793	3	225200	94	90385
5138809	7793	3	224400	94	90385
5138796	7793	3	223600	94	90385
5138795	7793	3	222800	94	90385
5138794	7793	3	222000	94	90385
5138793	7793	3	221200	94	90385
5138792	7793	3	220400	94	90385
5138791	7793	3	215600	94	90385
5138790	7793	3	214800	94	90385
5138789	7793	3	214000	94	90385
5138788	7793	3	213200	94	90385
5138787	7793	3	212400	94	90385
5138786	7793	3	211600	94	90385
5138785	7793	3	210800	94	90385
5138784	7793	3	210000	94	90385
5138783	7793	3	205200	94	90385
5138782	7793	3	204400	94	90385
5138781	7793	3	203600	94	90385
5138780	7793	3	202800	94	90385
5138779	7793	3	202000	94	90385
5138778	7793	3	201200	94	90385
5138777	7793	3	200400	94	90385
5138776	7793	3	195600	94	90385
5138774	7793	3	194800	94	90385
5138773	7793	3	194000	94	90385
5138772	7793	3	193200	94	90385
5138771	7793	3	192400	94	90385
5138770	7793	3	191600	94	90385
5138768	7793	3	190000	94	90385
5138766	7793	3	184400	94	90385
5138764	7793	3	182900	94	90385
5138880	7793	3	64700	94	90389
5138878	7793	3	63600	94	90389
5138876	7793	3	62500	94	90389
5138874	7793	3	60900	94	90389
5138968	7793	3	173100	94	90389
5138966	7793	3	171300	94	90389
5138964	7793	3	170100	94	90389
5138962	7793	3	164700	94	90389
5138960	7793	3	163300	94	90389
5138957	7793	3	162100	94	90389
5138954	7793	3	160800	94	90389
5138952	7793	3	155500	94	90389
