passengerID	OrigTAZ	DestTAZ	mode	timePeriod	direction	PAT
25957	1011	443	6	AM	1	456
25958	3813	1545	6	AM	1	429
25959	669	631	6	AM	1	421
25960	1338	1394	6	AM	1	571
25961	3802	372	6	AM	1	497
25962	1699	1640	6	AM	1	523
25963	312	624	6	AM	1	574
25964	1693	1635	6	AM	1	478
25965	3804	305	6	AM	1	459
25966	398	479	6	AM	1	452
25967	48	280	6	AM	1	463
25968	47	335	6	AM	1	496
25969	3904	1460	6	AM	1	480
25970	1523	506	6	AM	1	519
25971	47	1606	6	AM	1	429
25972	1799	1551	6	AM	1	458
25973	3894	1551	6	AM	1	523
25974	1247	1037	6	AM	1	565
25975	3815	1801	6	AM	1	432
25976	256	3822	6	AM	1	565
25977	3822	503	6	AM	1	478
25978	256	498	6	AM	1	437
25979	47	1629	6	AM	1	464
25980	1424	1602	6	AM	1	452
25981	3876	573	6	AM	1	536
25982	3788	330	6	AM	1	506
25983	880	774	6	AM	1	475
25984	46	529	6	AM	1	521
25985	46	427	6	AM	1	460
25986	3813	430	6	AM	1	479
25987	3764	343	6	AM	1	444
25988	566	305	6	AM	1	444
25989	3822	305	6	AM	1	514
25990	3827	738	6	AM	1	556
25991	3797	1509	6	AM	1	481
25992	1399	530	6	AM	1	475
25993	1399	1876	6	AM	1	465
25994	47	433	6	AM	1	448
25995	1628	1720	6	AM	1	457
25996	3822	493	6	AM	1	494
25997	71	94	6	AM	1	388
25998	94	503	6	AM	1	443
25999	1630	1547	6	AM	1	482
26000	1686	1588	6	AM	1	555
26001	1800	511	6	AM	1	530
26002	3905	636	6	AM	1	479
26003	3800	1519	6	AM	1	482
26004	3812	522	6	AM	1	564
26005	3764	140	6	AM	1	504
26006	1426	1354	6	AM	1	507
26007	1557	3812	6	AM	1	422
26008	1611	1586	6	AM	1	492
26009	71	31	6	AM	1	431
26010	31	321	6	AM	1	550
26011	1530	656	6	AM	1	442
26012	656	730	6	AM	1	496
26013	1512	1552	6	AM	1	441
26014	1958	1522	6	AM	1	569
26015	280	569	6	AM	1	547
26016	280	471	6	AM	1	481
26017	46	464	6	AM	1	442
26018	3751	532	6	AM	1	474
26019	1630	514	6	AM	1	536
26020	649	1872	6	AM	1	519
26021	71	478	6	AM	1	446
26022	478	1050	6	AM	1	506
26023	219	584	6	AM	1	539
26024	47	530	6	AM	1	474
26025	722	305	6	AM	1	518
26026	1260	1062	6	AM	1	421
26027	281	503	6	AM	1	385
26028	1227	1291	6	AM	1	470
26029	3895	259	6	AM	1	444
26030	330	343	6	AM	1	492
26031	17	529	6	AM	1	532
26032	47	19	6	AM	1	480
26033	1630	1558	6	AM	1	554
26034	3822	523	6	AM	1	426
26035	1246	1301	6	AM	1	550
26036	3805	1517	6	AM	1	489
26037	1518	571	6	AM	1	461
26038	76	573	6	AM	1	460
26039	604	509	6	AM	1	467
26040	282	611	6	AM	1	445
26041	1677	507	6	AM	1	473
26042	1054	1081	6	AM	1	577
26043	429	528	6	AM	1	444
26044	1774	651	6	AM	1	448
26045	3757	1026	6	AM	1	486
26046	78	576	6	AM	1	580
26047	3812	1715	6	AM	1	446
26048	3793	583	6	AM	1	512
26049	3764	441	6	AM	1	526
26050	696	1808	6	AM	1	555
26051	1630	1517	6	AM	1	531
26052	309	570	6	AM	1	430
26053	1247	1198	6	AM	1	464
26054	1568	1584	6	AM	1	472
26055	3811	1623	6	AM	1	412
26056	1654	1630	6	AM	1	447
26057	3812	1719	6	AM	1	487
26058	1508	1552	6	AM	1	597
26059	3807	11	6	AM	1	552
26060	166	257	6	AM	1	374
26061	3790	1354	6	AM	1	542
26062	1660	1567	6	AM	1	469
26063	1247	923	6	AM	1	468
26064	77	166	6	AM	1	471
26065	1611	966	6	AM	1	566
26066	281	675	6	AM	1	572
26067	77	233	6	AM	1	483
26068	233	534	6	AM	1	561
26069	1559	1580	6	AM	1	442
26070	1580	1559	6	AM	1	520
26071	533	219	6	AM	1	496
26072	3821	69	6	AM	1	404
26073	746	1045	6	AM	1	512
26074	281	505	6	AM	1	477
26075	1719	1811	6	AM	1	558
26076	1776	1557	6	AM	1	434
26077	367	435	6	AM	1	550
26078	3822	72	6	AM	1	469
26079	1774	1736	6	AM	1	539
26080	333	349	6	AM	1	426
26081	3858	1417	6	AM	1	521
26082	3822	585	6	AM	1	579
26083	1563	1566	6	AM	1	438
26084	1776	1728	6	AM	1	439
26085	442	511	6	AM	1	394
26086	3798	806	6	AM	1	446
26087	1731	427	6	AM	1	526
26088	1227	1053	6	AM	1	530
26089	1394	305	6	AM	1	561
26090	3901	1612	6	AM	1	437
26091	3790	1588	6	AM	1	549
26092	655	585	6	AM	1	549
26093	295	309	6	AM	1	444
26094	1611	566	6	AM	1	431
26095	1564	1560	6	AM	1	549
26096	3822	282	6	AM	1	445
26097	3822	958	6	AM	1	449
26098	134	320	6	AM	1	474
26099	426	444	6	AM	1	468
26100	221	529	6	AM	1	408
26101	75	610	6	AM	1	472
26102	221	519	6	AM	1	565
26103	1611	412	6	AM	1	459
26104	3813	1718	6	AM	1	525
26105	3805	1611	6	AM	1	385
26106	78	453	6	AM	1	432
26107	1539	1552	6	AM	1	514
26108	75	305	6	AM	1	409
26109	3817	1796	6	AM	1	408
26110	3809	305	6	AM	1	509
26111	1564	1548	6	AM	1	409
26112	3796	1428	6	AM	1	423
26113	1630	1570	6	AM	1	449
26114	3751	525	6	AM	1	559
26115	553	244	6	AM	1	560
26116	3764	336	6	AM	1	537
26117	1564	1621	6	AM	1	470
26118	472	530	6	AM	1	423
26119	223	361	6	AM	1	428
26120	1564	1545	6	AM	1	540
26121	3757	493	6	AM	1	496
26122	277	496	6	AM	1	402
26123	277	505	6	AM	1	475
26124	3757	305	6	AM	1	482
26125	1563	1539	6	AM	1	540
26126	3861	1299	6	AM	1	605
26127	3757	960	6	AM	1	522
26128	221	1495	6	AM	1	453
26129	1245	972	6	AM	1	497
26130	1228	1246	6	AM	1	433
26131	1228	1263	6	AM	1	555
26132	3790	1394	6	AM	1	467
26133	73	412	6	AM	1	532
26134	225	601	6	AM	1	454
26135	3757	529	6	AM	1	481
26136	1528	16	6	AM	1	453
26137	499	1089	6	AM	1	456
26138	1608	1733	6	AM	1	550
26139	229	567	6	AM	1	430
26140	3786	1045	6	AM	1	467
26141	43	408	6	AM	1	422
26142	425	305	6	AM	1	458
26143	70	118	6	AM	1	505
26144	42	149	6	AM	1	432
26145	1698	1733	6	AM	1	429
26146	1697	1601	6	AM	1	498
26147	1647	498	6	AM	1	473
26148	3822	509	6	AM	1	536
26149	1733	1539	6	AM	1	532
26150	354	501	6	AM	1	453
26151	3818	1798	6	AM	1	526
26152	1625	1558	6	AM	1	420
26153	41	1847	6	AM	1	548
26154	293	305	6	AM	1	515
26155	1510	1604	6	AM	1	440
26156	42	566	6	AM	1	548
26157	3793	505	6	AM	1	432
26158	42	1848	6	AM	1	529
26159	3822	576	6	AM	1	428
26160	1734	1699	6	AM	1	518
26161	1213	721	6	AM	1	524
26162	3804	1587	6	AM	1	475
26163	471	578	6	AM	1	513
26164	3785	1078	6	AM	1	562
26165	1626	1675	6	AM	1	496
26166	3764	1673	6	AM	1	495
26167	833	1359	6	AM	1	473
26168	42	485	6	AM	1	521
26169	274	507	6	AM	1	434
26170	1017	973	6	AM	1	437
26171	973	581	6	AM	1	563
26172	3786	945	6	AM	1	594
26173	1775	1779	6	AM	1	510
26174	3798	581	6	AM	1	550
26175	1654	1565	6	AM	1	506
26176	228	256	6	AM	1	522
26177	3790	1409	6	AM	1	522
26178	228	305	6	AM	1	446
26179	1544	611	6	AM	1	502
26180	3900	674	6	AM	1	499
26181	3751	631	6	AM	1	422
26182	271	159	6	AM	1	479
26183	1625	1579	6	AM	1	422
26184	43	573	6	AM	1	496
26185	274	257	6	AM	1	563
26186	1544	1445	6	AM	1	516
26187	1226	566	6	AM	1	452
26188	1734	1559	6	AM	1	432
26189	1734	1565	6	AM	1	476
26190	1565	1734	6	AM	1	530
26191	228	509	6	AM	1	521
26192	1539	765	6	AM	1	595
26193	1539	289	6	AM	1	561
26194	40	280	6	AM	1	530
26195	4	101	6	AM	1	519
26196	3804	1587	6	AM	1	402
26197	1734	324	6	AM	1	453
26198	3757	535	6	AM	1	518
26199	343	433	6	AM	1	505
26200	338	240	6	AM	1	544
26201	41	305	6	AM	1	501
26202	1748	503	6	AM	1	524
26203	3815	13	6	AM	1	461
26204	40	262	6	AM	1	523
26205	3824	403	6	AM	1	585
26206	3822	515	6	AM	1	494
26207	260	423	6	AM	1	492
26208	762	674	6	AM	1	412
26209	912	1418	6	AM	1	553
26210	498	628	6	AM	1	379
26211	3822	514	6	AM	1	458
26212	3793	583	6	AM	1	516
26213	571	380	6	AM	1	490
26214	3897	305	6	AM	1	570
26215	1720	1733	6	AM	1	444
26216	1737	962	6	AM	1	482
26217	962	1007	6	AM	1	588
26218	429	1247	6	AM	1	560
26219	1501	1547	6	AM	1	528
26220	70	305	6	AM	1	521
26221	1499	431	6	AM	1	541
26222	260	305	6	AM	1	555
26223	1502	609	6	AM	1	543
26224	3799	1566	6	AM	1	436
26225	3800	610	6	AM	1	454
26226	610	3800	6	AM	1	569
26227	3822	305	6	AM	1	456
26228	83	305	6	AM	1	539
26229	238	305	6	AM	1	529
26230	1753	1689	6	AM	1	449
26231	3804	1638	6	AM	1	536
26232	1502	513	6	AM	1	452
26233	1611	1565	6	AM	1	420
26234	240	503	6	AM	1	567
26235	83	337	6	AM	1	478
26236	238	305	6	AM	1	451
26237	1575	1613	6	AM	1	440
26238	1770	1549	6	AM	1	475
26239	500	400	6	AM	1	527
26240	258	513	6	AM	1	466
26241	3800	483	6	AM	1	548
26242	1817	24	6	AM	1	517
26243	84	498	6	AM	1	434
26244	1970	435	6	AM	1	463
26245	1589	48	6	AM	1	421
26246	1573	530	6	AM	1	598
26247	85	240	6	AM	1	415
26248	240	592	6	AM	1	497
26249	3822	571	6	AM	1	471
26250	3804	573	6	AM	1	498
26251	1753	304	6	AM	1	453
26252	207	62	6	AM	1	489
26253	238	485	6	AM	1	417
26254	1604	553	6	AM	1	558
26255	1575	1611	6	AM	1	451
26256	351	498	6	AM	1	416
26257	238	312	6	AM	1	504
26258	173	510	6	AM	1	487
26259	1440	491	6	AM	1	463
26260	784	573	6	AM	1	486
26261	1602	600	6	AM	1	442
26262	84	296	6	AM	1	467
26263	1571	550	6	AM	1	476
26264	1567	442	6	AM	1	576
26265	85	511	6	AM	1	562
26266	1604	318	6	AM	1	493
26267	1732	1701	6	AM	1	522
26268	3815	186	6	AM	1	591
26269	1186	1161	6	AM	1	483
26270	1618	1557	6	AM	1	571
26271	1228	601	6	AM	1	614
26272	1726	1673	6	AM	1	452
26273	1732	1494	6	AM	1	490
26274	39	244	6	AM	1	533
26275	3804	1688	6	AM	1	420
26276	1730	1733	6	AM	1	535
26277	40	32	6	AM	1	529
26278	1593	138	6	AM	1	433
26279	3805	1577	6	AM	1	552
26280	3805	1533	6	AM	1	471
26281	880	97	6	AM	1	460
26282	598	629	6	AM	1	515
26283	258	461	6	AM	1	547
26284	1722	339	6	AM	1	586
26285	1571	1564	6	AM	1	498
26286	178	364	6	AM	1	533
26287	3822	175	6	AM	1	568
26288	1566	1582	6	AM	1	443
26289	1582	1590	6	AM	1	496
26290	200	292	6	AM	1	540
26291	258	335	6	AM	1	511
26292	3822	1872	6	AM	1	467
26293	3821	39	6	AM	1	499
26294	1696	1750	6	AM	1	397
26295	1750	1719	6	AM	1	489
26296	1719	1685	6	AM	1	561
26297	1596	1589	6	AM	1	512
26298	3798	1466	6	AM	1	568
26299	3800	1974	6	AM	1	442
26300	3757	305	6	AM	1	533
26301	788	484	6	AM	1	449
26302	244	500	6	AM	1	485
26303	304	271	6	AM	1	463
26304	1401	725	6	AM	1	438
26305	1567	1551	6	AM	1	562
26306	85	524	6	AM	1	503
26307	84	568	6	AM	1	433
26308	84	317	6	AM	1	574
26309	518	656	6	AM	1	420
26310	1568	715	6	AM	1	544
26311	3805	1505	6	AM	1	484
26312	1692	558	6	AM	1	589
26313	1566	1527	6	AM	1	470
26314	3764	1402	6	AM	1	461
26315	254	315	6	AM	1	551
26316	1568	1557	6	AM	1	549
26317	1491	1502	6	AM	1	509
26318	631	708	6	AM	1	517
26319	1737	305	6	AM	1	470
26320	387	454	6	AM	1	489
26321	1567	1468	6	AM	1	457
26322	1249	589	6	AM	1	588
26323	1570	1552	6	AM	1	497
26324	3757	430	6	AM	1	458
26325	1298	1051	6	AM	1	362
26326	3800	511	6	AM	1	538
26327	1222	1346	6	AM	1	533
26328	3757	626	6	AM	1	578
26329	1481	1961	6	AM	1	512
26330	189	1602	6	AM	1	488
26331	876	816	6	AM	1	446
26332	79	494	6	AM	1	572
26333	1464	1459	6	AM	1	478
26334	3822	527	6	AM	1	480
26335	1459	735	6	AM	1	500
26336	3821	251	6	AM	1	503
26337	141	79	6	AM	1	547
26338	1731	324	6	AM	1	487
26339	80	454	6	AM	1	485
26340	91	324	6	AM	1	537
26341	79	934	6	AM	1	432
26342	1169	1509	6	AM	1	525
26343	240	234	6	AM	1	497
26344	1072	1105	6	AM	1	548
26345	244	493	6	AM	1	508
26346	25	87	6	AM	1	407
26347	3896	967	6	AM	1	433
26348	1361	1468	6	AM	1	523
26349	747	796	6	AM	1	460
26350	3822	631	6	AM	1	514
26351	3861	1267	6	AM	1	537
26352	3800	535	6	AM	1	479
26353	3800	1612	6	AM	1	481
26354	138	529	6	AM	1	505
26355	1621	1550	6	AM	1	562
26356	3757	1166	6	AM	1	559
26357	629	441	6	AM	1	497
26358	3798	1545	6	AM	1	522
26359	240	403	6	AM	1	429
26360	403	502	6	AM	1	544
26361	1263	1023	6	AM	1	560
26362	1263	1056	6	AM	1	492
26363	3822	610	6	AM	1	567
26364	266	493	6	AM	1	556
26365	3784	1703	6	AM	1	496
26366	1665	305	6	AM	1	554
26367	1719	1733	6	AM	1	434
26368	119	305	6	AM	1	467
26369	86	481	6	AM	1	488
26370	296	91	6	AM	1	471
26371	325	508	6	AM	1	548
26372	1249	427	6	AM	1	438
26373	1591	536	6	AM	1	465
26374	3785	33	6	AM	1	637
26375	39	342	6	AM	1	445
26376	3822	478	6	AM	1	451
26377	325	363	6	AM	1	459
26378	80	437	6	AM	1	494
26379	3821	571	6	AM	1	458
26380	42	173	6	AM	1	520
26381	1078	1010	6	AM	1	519
26382	3824	400	6	AM	1	445
26383	325	431	6	AM	1	438
26384	516	594	6	AM	1	448
26385	3861	2011	6	AM	1	605
26386	80	244	6	AM	1	468
26387	3804	1594	6	AM	1	427
26388	3764	1650	6	AM	1	457
26389	1395	862	6	AM	1	501
26390	1513	433	6	AM	1	439
26391	80	53	6	AM	1	523
26392	1567	437	6	AM	1	471
26393	326	305	6	AM	1	472
26394	3813	1777	6	AM	1	402
26395	90	573	6	AM	1	448
26396	3876	573	6	AM	1	461
26397	91	264	6	AM	1	504
26398	1450	1666	6	AM	1	515
26399	1516	1737	6	AM	1	534
26400	410	576	6	AM	1	542
26401	80	443	6	AM	1	454
26402	39	33	6	AM	1	492
26403	3814	59	6	AM	1	508
26404	1832	583	6	AM	1	478
26405	3895	1970	6	AM	1	441
26406	3899	2072	6	AM	1	605
26407	3781	864	6	AM	1	470
26408	235	305	6	AM	1	437
26409	86	503	6	AM	1	475
26410	262	318	6	AM	1	476
26411	3812	1545	6	AM	1	428
26412	1072	1134	6	AM	1	423
26413	219	470	6	AM	1	516
26414	325	134	6	AM	1	468
26415	1074	1026	6	AM	1	510
26416	1506	509	6	AM	1	496
26417	325	24	6	AM	1	517
26418	1080	1104	6	AM	1	494
26419	3895	129	6	AM	1	475
26420	3822	320	6	AM	1	465
26421	326	486	6	AM	1	559
26422	91	175	6	AM	1	423
26423	1078	1123	6	AM	1	525
26424	86	253	6	AM	1	389
26425	257	446	6	AM	1	526
26426	3800	1447	6	AM	1	563
26427	3800	661	6	AM	1	519
26428	326	3	6	AM	1	510
26429	87	619	6	AM	1	460
26430	619	244	6	AM	1	558
26431	327	483	6	AM	1	457
26432	3757	601	6	AM	1	497
26433	1294	1345	6	AM	1	455
26434	1345	955	6	AM	1	562
26435	1450	1575	6	AM	1	574
26436	3822	538	6	AM	1	501
26437	3822	514	6	AM	1	447
26438	3821	321	6	AM	1	452
26439	1163	1124	6	AM	1	414
26440	39	524	6	AM	1	479
26441	3822	653	6	AM	1	511
26442	1409	593	6	AM	1	550
26443	79	509	6	AM	1	496
26444	325	575	6	AM	1	505
26445	83	1126	6	AM	1	521
26446	83	519	6	AM	1	469
26447	384	628	6	AM	1	454
26448	3860	815	6	AM	1	403
26449	3757	246	6	AM	1	520
26450	325	257	6	AM	1	438
26451	1293	973	6	AM	1	502
26452	86	457	6	AM	1	512
26453	1565	1715	6	AM	1	529
26454	86	314	6	AM	1	435
26455	1564	1561	6	AM	1	402
26456	1561	1552	6	AM	1	440
26457	325	189	6	AM	1	556
26458	3757	1054	6	AM	1	461
26459	3822	573	6	AM	1	436
26460	86	502	6	AM	1	564
26461	1567	1544	6	AM	1	447
26462	1544	1567	6	AM	1	487
26463	1169	581	6	AM	1	522
26464	549	513	6	AM	1	499
26465	1701	563	6	AM	1	520
26466	1293	1494	6	AM	1	584
26467	1832	134	6	AM	1	429
26468	79	529	6	AM	1	457
26469	537	3798	6	AM	1	460
26470	82	573	6	AM	1	479
26471	1563	1547	6	AM	1	493
26472	3802	1552	6	AM	1	528
26473	184	312	6	AM	1	396
26474	312	480	6	AM	1	470
26475	1459	75	6	AM	1	555
26476	3821	335	6	AM	1	585
26477	1563	503	6	AM	1	428
26478	1609	524	6	AM	1	433
26479	262	304	6	AM	1	561
26480	1080	1053	6	AM	1	511
26481	1564	1494	6	AM	1	478
26482	1566	1509	6	AM	1	532
26483	357	383	6	AM	1	550
26484	3822	522	6	AM	1	460
26485	3800	1974	6	AM	1	469
26486	3804	305	6	AM	1	547
26487	1875	437	6	AM	1	538
26488	263	824	6	AM	1	511
26489	3793	646	6	AM	1	551
26490	1700	1798	6	AM	1	428
26491	1078	960	6	AM	1	496
26492	1291	1120	6	AM	1	592
26493	386	441	6	AM	1	378
26494	3894	1349	6	AM	1	492
26495	92	324	6	AM	1	456
26496	1879	1698	6	AM	1	560
26497	262	581	6	AM	1	466
26498	3815	15	6	AM	1	519
26499	79	1878	6	AM	1	501
26500	555	324	6	AM	1	489
26501	453	354	6	AM	1	387
26502	1733	305	6	AM	1	498
26503	3757	572	6	AM	1	573
26504	3822	503	6	AM	1	480
26505	322	438	6	AM	1	525
26506	94	90	6	AM	1	496
26507	1563	654	6	AM	1	500
26508	1564	1612	6	AM	1	447
26509	1080	1125	6	AM	1	512
26510	3791	1350	6	AM	1	423
26511	1675	324	6	AM	1	602
26512	3822	529	6	AM	1	441
26513	3758	1167	6	AM	1	547
26514	3757	529	6	AM	1	514
26515	237	305	6	AM	1	452
26516	1128	1141	6	AM	1	423
26517	74	581	6	AM	1	458
26518	1580	1528	6	AM	1	452
26519	16	240	6	AM	1	471
26520	3817	1811	6	AM	1	513
26521	1091	1087	6	AM	1	461
26522	80	515	6	AM	1	511
26523	3842	1124	6	AM	1	529
26524	1872	305	6	AM	1	485
26525	3861	1245	6	AM	1	527
26526	1396	646	6	AM	1	478
26527	1395	1571	6	AM	1	604
26528	267	573	6	AM	1	523
26529	774	1689	6	AM	1	484
26530	1661	324	6	AM	1	477
26531	79	477	6	AM	1	568
26532	3804	1563	6	AM	1	571
26533	3817	20	6	AM	1	453
26534	319	434	6	AM	1	498
26535	3821	600	6	AM	1	526
26536	320	490	6	AM	1	384
26537	93	552	6	AM	1	512
26538	92	465	6	AM	1	476
26539	1396	1549	6	AM	1	471
26540	92	324	6	AM	1	516
26541	160	383	6	AM	1	442
26542	1567	1516	6	AM	1	384
26543	1203	623	6	AM	1	626
26544	307	578	6	AM	1	434
26545	1516	579	6	AM	1	516
26546	323	282	6	AM	1	554
26547	3800	655	6	AM	1	460
26548	91	506	6	AM	1	463
26549	3814	20	6	AM	1	471
26550	93	455	6	AM	1	476
26551	456	316	6	AM	1	573
26552	1391	1546	6	AM	1	507
26553	3758	485	6	AM	1	476
26554	93	1846	6	AM	1	411
26555	1810	522	6	AM	1	470
26556	1352	486	6	AM	1	557
26557	224	305	6	AM	1	448
26558	1631	1512	6	AM	1	419
26559	3824	30	6	AM	1	569
26560	80	132	6	AM	1	424
26561	132	305	6	AM	1	487
26562	1513	1474	6	AM	1	436
26563	31	1831	6	AM	1	527
26564	3894	1263	6	AM	1	505
26565	322	387	6	AM	1	432
26566	3764	305	6	AM	1	521
26567	224	305	6	AM	1	484
26568	704	579	6	AM	1	470
26569	1514	1937	6	AM	1	572
26570	1617	585	6	AM	1	556
26571	94	430	6	AM	1	395
26572	3813	1552	6	AM	1	523
26573	753	284	6	AM	1	438
26574	3822	464	6	AM	1	412
26575	3821	69	6	AM	1	493
26576	93	67	6	AM	1	452
26577	82	493	6	AM	1	471
26578	1755	313	6	AM	1	517
26579	1427	1507	6	AM	1	609
26580	995	1548	6	AM	1	493
26581	1332	1365	6	AM	1	469
26582	1408	652	6	AM	1	505
26583	3798	1551	6	AM	1	458
26584	3800	1580	6	AM	1	436
26585	1974	442	6	AM	1	550
26586	3822	515	6	AM	1	475
26587	1726	1459	6	AM	1	521
26588	322	601	6	AM	1	568
26589	3804	609	6	AM	1	426
26590	71	120	6	AM	1	457
26591	120	610	6	AM	1	560
26592	1716	1606	6	AM	1	460
26593	89	403	6	AM	1	445
26594	3798	1557	6	AM	1	478
26595	93	123	6	AM	1	462
26596	322	579	6	AM	1	407
26597	94	573	6	AM	1	480
26598	3758	653	6	AM	1	491
26599	92	168	6	AM	1	435
26600	168	480	6	AM	1	478
26601	92	1801	6	AM	1	506
26602	1265	515	6	AM	1	554
26603	324	493	6	AM	1	421
26604	1355	700	6	AM	1	461
26605	70	305	6	AM	1	453
26606	1013	1338	6	AM	1	538
26607	1071	657	6	AM	1	481
26608	68	31	6	AM	1	545
26609	3798	609	6	AM	1	455
26610	3821	579	6	AM	1	404
26611	61	1494	6	AM	1	447
26612	3906	631	6	AM	1	535
26613	1505	168	6	AM	1	494
26614	1754	1803	6	AM	1	448
26615	319	504	6	AM	1	519
26616	80	707	6	AM	1	507
26617	1831	369	6	AM	1	597
26618	3823	433	6	AM	1	558
26619	68	965	6	AM	1	517
26620	1659	1615	6	AM	1	468
26621	96	1847	6	AM	1	470
26622	1755	168	6	AM	1	631
26623	649	573	6	AM	1	530
26624	45	1879	6	AM	1	431
26625	1663	403	6	AM	1	475
26626	3793	1489	6	AM	1	419
26627	1930	1609	6	AM	1	521
26628	195	68	6	AM	1	449
26629	897	360	6	AM	1	546
26630	1415	1343	6	AM	1	492
26631	1080	760	6	AM	1	533
26632	3821	286	6	AM	1	440
26633	3859	649	6	AM	1	436
26634	3784	1733	6	AM	1	420
26635	3802	522	6	AM	1	437
26636	3802	502	6	AM	1	411
26637	1183	1217	6	AM	1	458
26638	92	530	6	AM	1	522
26639	92	312	6	AM	1	445
26640	3757	513	6	AM	1	518
26641	3757	1026	6	AM	1	507
26642	1719	1733	6	AM	1	463
26643	1539	502	6	AM	1	495
26644	1351	1565	6	AM	1	438
26645	1267	1123	6	AM	1	597
26646	130	139	6	AM	1	535
26647	3757	1225	6	AM	1	555
26648	1544	1559	6	AM	1	536
26649	68	504	6	AM	1	533
26650	441	613	6	AM	1	434
26651	3814	1756	6	AM	1	489
26652	2077	1301	6	AM	1	583
26653	3822	315	6	AM	1	597
26654	1809	305	6	AM	1	499
26655	1402	503	6	AM	1	465
26656	391	574	6	AM	1	551
26657	1267	1183	6	AM	1	427
26658	3860	848	6	AM	1	528
26659	916	722	6	AM	1	474
26660	722	573	6	AM	1	525
26661	556	487	6	AM	1	504
26662	92	504	6	AM	1	500
26663	127	453	6	AM	1	512
26664	875	504	6	AM	1	435
26665	266	540	6	AM	1	513
26666	1728	1733	6	AM	1	414
26667	834	717	6	AM	1	529
26668	238	479	6	AM	1	492
26669	1267	529	6	AM	1	488
26670	324	514	6	AM	1	434
26671	3781	1087	6	AM	1	418
26672	1729	1600	6	AM	1	525
26673	1546	1599	6	AM	1	411
26674	1599	1546	6	AM	1	461
26675	1546	649	6	AM	1	506
26676	573	1266	6	AM	1	532
26677	3804	1549	6	AM	1	535
26678	307	1546	6	AM	1	463
26679	1398	1097	6	AM	1	493
26680	220	589	6	AM	1	461
26681	320	606	6	AM	1	556
26682	3758	1498	6	AM	1	485
26683	3824	73	6	AM	1	524
26684	3812	1548	6	AM	1	469
26685	322	479	6	AM	1	410
26686	1637	488	6	AM	1	473
26687	3804	477	6	AM	1	563
26688	1108	1137	6	AM	1	552
26689	70	656	6	AM	1	433
26690	1720	1552	6	AM	1	426
26691	3901	1606	6	AM	1	562
26692	545	761	6	AM	1	416
26693	1087	1089	6	AM	1	416
26694	3897	435	6	AM	1	524
26695	349	1548	6	AM	1	491
26696	1081	288	6	AM	1	512
26697	1080	714	6	AM	1	528
26698	1493	1534	6	AM	1	428
26699	1495	427	6	AM	1	415
26700	464	553	6	AM	1	507
26701	3783	982	6	AM	1	530
26702	3757	579	6	AM	1	457
26703	73	447	6	AM	1	554
26704	3822	280	6	AM	1	484
26705	1080	581	6	AM	1	511
26706	309	850	6	AM	1	570
26707	1496	669	6	AM	1	567
26708	316	581	6	AM	1	408
26709	1160	257	6	AM	1	508
26710	98	516	6	AM	1	537
26711	1878	305	6	AM	1	442
26712	288	103	6	AM	1	418
26713	97	550	6	AM	1	561
26714	1108	1092	6	AM	1	557
26715	1227	1554	6	AM	1	536
26716	3798	581	6	AM	1	516
26717	1494	1471	6	AM	1	556
26718	272	514	6	AM	1	507
26719	1416	1364	6	AM	1	505
26720	3872	471	6	AM	1	474
26721	3757	1180	6	AM	1	431
26722	92	467	6	AM	1	500
26723	1492	528	6	AM	1	493
26724	3757	1198	6	AM	1	475
26725	1539	305	6	AM	1	478
26726	2070	959	6	AM	1	597
26727	1080	218	6	AM	1	516
26728	1848	531	6	AM	1	450
26729	64	477	6	AM	1	426
26730	3822	433	6	AM	1	482
26731	3790	1355	6	AM	1	503
26732	313	636	6	AM	1	515
26733	3806	1612	6	AM	1	425
26734	1073	305	6	AM	1	608
26735	1499	573	6	AM	1	493
26736	16	21	6	AM	1	430
26737	80	264	6	AM	1	477
26738	264	516	6	AM	1	554
26739	1468	1559	6	AM	1	413
26740	69	138	6	AM	1	516
26741	915	1181	6	AM	1	491
26742	92	454	6	AM	1	555
26743	804	760	6	AM	1	482
26744	915	513	6	AM	1	448
26745	272	573	6	AM	1	423
26746	228	363	6	AM	1	424
26747	363	1855	6	AM	1	580
26748	1489	500	6	AM	1	444
26749	1091	1142	6	AM	1	432
26750	321	462	6	AM	1	528
26751	1191	2007	6	AM	1	542
26752	3800	1612	6	AM	1	467
26753	92	49	6	AM	1	449
26754	3805	1569	6	AM	1	517
26755	3787	866	6	AM	1	482
26756	1724	581	6	AM	1	525
26757	3786	974	6	AM	1	522
26758	3842	260	6	AM	1	574
26759	1630	1679	6	AM	1	448
26760	3804	493	6	AM	1	481
26761	3814	23	6	AM	1	461
26762	3876	435	6	AM	1	498
26763	1611	721	6	AM	1	447
26764	1508	1548	6	AM	1	526
26765	1343	729	6	AM	1	475
26766	3804	336	6	AM	1	533
26767	812	852	6	AM	1	425
26768	3887	535	6	AM	1	525
26769	3858	1514	6	AM	1	429
26770	961	631	6	AM	1	555
26771	3815	1869	6	AM	1	513
26772	687	928	6	AM	1	507
26773	1029	585	6	AM	1	452
26774	1798	1770	6	AM	1	501
26775	691	573	6	AM	1	524
26776	1339	955	6	AM	1	473
26777	955	966	6	AM	1	543
26778	1482	304	6	AM	1	492
26779	304	58	6	AM	1	575
